id|name|district_id
65573|Alul|5643
65574|Alasan Nggolobuton|5642
65575|Tataba|5645
65576|Tatendeng|5645
65577|Tatabau|5646
65578|Talas-talas|5645
65579|Sapelang|5646
65580|Seano|5646
65581|Paisubatu|5645
65582|Peling Lalomo|5645
65583|Palapat|5646
65584|Okulo Potil|5645
65585|Olusi|5645
65586|Malanggong|5645
65587|Leme-Leme Darat|5645
65588|Lumbi-Lumbia|5646
65589|Leme-Leme Bungin|5645
65590|Lelang Matamaling|5646
65591|Labasiano|5645
65592|Lalengan|5645
65593|Landonan Bebeau|5646
65594|Buko|5646
65595|Kambani|5646
65596|Labangun|5646
65597|Batangono|5645
65598|Apal|5646
65599|Tongke|5647
65600|Toweer|5648
65601|Tintingan|5647
65602|Tombos|5647
65603|Teku|5648
65604|Tanggawas|5647
65605|Tanotu|5649
65606|Talima A|5649
65607|Talima B|5649
65608|Sepe|5647
65609|Talang Batu|5649
65610|Rau|5649
65611|Resarna|5647
65612|Pulau Dua|5648
65613|Poyang|5647
65614|Pangkalaseang|5648
65615|Pangkalaseang Baru|5648
65616|Ondoliang|5648
65617|Padang|5649
65618|Luok|5649
65619|Mamping|5649
65620|Kuntang|5648
65621|Kiloma|5649
65622|Kampangar|5648
65623|Gorontalo|5647
65624|Dolom|5649
65625|Dondo|5647
65626|Giwang|5647
65627|Dale-Dale|5649
65628|Booy|5647
65629|Boloak|5649
65630|Batu Mandi|5648
65631|Batu Simpang|5648
65632|Balantak|5649
65633|Tompotika Makmur|5650
65634|Taugi|5650
65635|Tangabean (Tangeban)|5650
65636|Simpangan|5650
65637|Seresa|5650
65638|Rangga-Rangga|5650
65639|Purwo Agung|5650
65640|Padangan|5650
65641|Minangandala|5650
65642|Kospa Buata Karya (Dwata Karya)|5650
65643|Kembang Mentha (Merta/Menta)|5650
65644|Eteng|5650
65645|Duata Karya|5650
65646|Cemerlang|5650
65647|Tinonda|5651
65648|Sobol Baru|5652
65649|Sulubombong|5652
65650|Sobol|5652
65651|Sirong|5651
65652|Poroan|5651
65653|Pondang|5652
65654|Lonas|5652
65655|Nipa|5651
65656|Labotan|5651
65657|Lomba|5651
65658|Kotabaru|5651
65659|Kota Raya|5651
65660|Kagitakan|5651
65661|Garuga|5652
65662|Boras|5652
65663|Bonebobakal|5651
65664|Bombongan|5652
65665|Bolla|5652
65666|Binotik|5652
65667|Baruga|5651
65668|Bahari Makmur|5651
65669|Uwe Mea|5653
65670|Uwelolu|5654
65671|Tou|5655
65672|Tolisu|5653
65673|Toili|5653
65674|Toili|5655
65675|Tohiti Sari|5653
65676|Tirta Sari|5653
65677|Sumber Harjo|5655
65678|Singkoyo|5653
65679|Tirta Kencana|5653
65680|Sindang Baru|5653
65681|Sindang Sari|5654
65682|Sidoharjo|5653
65683|Sido Makmur|5655
65684|Sidoharjo|5655
65685|Selamet Raharjo|5653
65686|Sentral Sari|5653
65687|Selamet Raharjo|5655
65688|Saluan|5653
65689|Samalore|5653
65690|Saluan|5655
65691|Rusa Kencana|5653
65692|Rata|5654
65693|Piondo|5653
65694|Pandan Wangi|5654
65695|Pasir Lamba|5654
65696|Mulio Harjo|5655
65697|Mulyoharjo|5653
65698|Moilong|5655
65699|Minakarya|5653
65700|Moilong|5653
65701|Minakarya|5655
65702|Minahaki|5655
65703|Minahaki|5653
65704|Mekar Sari|5654
65705|Mantawa Bonebae (Bonebai)|5654
65706|Mekar Jaya|5654
65707|Mantawa|5654
65708|Mansahang|5653
65709|Lembah Kramat|5654
65710|Makapa|5654
65711|Karya Makmur|5654
65712|Karang Anyar|5655
65713|Karya Jaya|5655
65714|Gunung Kramat|5654
65715|Kami Wangi|5654
65716|Dongin|5654
65717|Bumiharjo|5653
65718|Cendanapura|5653
65719|Bumi Harjo|5655
65720|Bumi Harapan|5654
65721|Bukit Makarti|5654
65722|Bentang|5653
65723|Bukit Jaya|5653
65724|Argakencana|5653
65725|Argo Mulyo|5655
65726|Arga Kencana|5655
65727|Uso|5656
65728|Tolando|5656
65729|Sukamaju Satu|5657
65730|Sukamaju|5657
65731|Sinorang|5657
65732|Sisipan|5656
65733|Paisu Buloli|5657
65734|Ombolu|5657
65735|Ondo-Ondolu|5656
65736|Ondo-Ondolu I|5656
65737|Nonong|5656
65738|Maleo Jaya|5657
65739|Masungkang|5657
65740|Maasing|5657
65741|Honbola|5656
65742|Kayowa|5656
65743|Lamo|5656
65744|Gori-Gori|5657
65745|Bugis|5656
65746|Bonebalantak|5657
65747|Batui|5656
65748|Balantang|5656
65749|Bakung|5656
65750|Uling|5658
65751|Solan|5658
65752|Tangkiang|5658
65753|Sayangbongin|5659
65754|Samadoya|5658
65755|Sayambongin|5658
65756|Padungnyo|5659
65757|Padungnyo|5658
65758|Padang|5658
65759|Nambo Lempek Baru|5659
65760|Nambo Padang|5659
65761|Nambo Bosaa|5659
65762|Nambo Lempek|5659
65763|Manyula|5658
65764|Mendono|5658
65765|Lumbe|5659
65766|Lontio Baru|5659
65767|Lontio|5659
65768|Lontio|5658
65769|Koyoan|5659
65770|Koyoan Permai|5659
65771|Kintom|5658
65772|Dimpalon|5658
65773|Kalolos|5658
65774|Babang Buyangge|5658
65775|Tuntung|5660
65776|Tombongan Ulos|5660
65777|Tobelombang|5661
65778|Toima|5660
65779|Tetesulu|5661
65780|Temeang (Tomeang)|5661
65781|Sumber Mulia|5662
65782|Sumber Agung|5661
65783|Simpang Satu|5662
65784|Simpang Dua|5662
65785|Salabenda|5660
65786|Saiti|5661
65787|Rantau Jaya|5662
65788|Pulo Dalagan|5661
65789|Pongian|5660
65790|Polo|5660
65791|Pimbombo (Pibombo)|5661
65792|Petak|5661
65793|Obok Balingara|5661
65794|Pakowa Bunta (Pokowa Bunta)|5661
65795|Nanga-Nangaon|5660
65796|Matabas|5660
65797|Mantan B|5661
65798|Mantan A|5662
65799|Lontio|5660
65800|Longgolian|5660
65801|Lokait|5662
65802|Laonggo|5660
65803|Koninis|5662
65804|Koili|5660
65805|Kalumbangan|5660
65806|Kalaka|5660
65807|Jaya Makmur|5661
65808|Kabua Dua|5661
65809|Hion|5660
65810|Huhak|5660
65811|Gonohop|5662
65812|Dowiwi|5662
65813|Dwipa Karya|5662
65814|Dondo Simoli|5660
65815|Doda Bunta|5662
65816|Demangan Jaya|5660
65817|Damai Makmur|5661
65818|Bunta II|5660
65819|Bunta I|5660
65820|Bolobungkang|5661
65821|Binohu|5661
65822|Bohotokong|5660
65823|Beringin Jaya|5662
65824|Bella|5661
65825|Bangketa|5661
65826|Batu Hitam|5661
65827|Balanga|5660
65828|Balaang|5661
65829|Uwedaka|5663
65830|Uwe Daka-Daka|5664
65831|Uha Uhangon|5664
65832|Trans Mayayap|5665
65833|Tombang|5663
65834|Tongkonunuk|5663
65835|Toiba|5665
65836|Toipan|5663
65837|Tikupon|5665
65838|Tintingan|5663
65839|Taloyon|5663
65840|Tampe|5663
65841|Taima|5665
65842|Siuna|5663
65843|Sinampangnyo|5663
65844|Sepak|5663
65845|Sampaka|5665
65846|Sama Jatem|5663
65847|Salipi|5665
65848|Poh|5663
65849|Pinapuan|5663
65850|Pisou|5663
65851|Pagimana|5663
65852|Pakowa|5663
65853|Niubulan|5664
65854|Nipa Kaleman / Kalemoan|5665
65855|Nain|5663
65856|Mayayap|5665
65857|Malik Makmur|5665
65858|Longkoga Timur|5665
65859|Malik|5665
65860|Longkoga Barat|5665
65861|Lobu|5664
65862|Lembah Tompotika|5665
65863|Lembah Makmur|5665
65864|Lamo|5663
65865|Lambuli|5664
65866|Lambangan|5663
65867|Bubung|5666
65868|Kadodi|5664
65869|Kampung Baru|5636
65870|Jaya Bakti|5663
65871|Huhak|5663
65872|Hohudongan|5663
65873|Gomuo|5663
65874|Soho|5667
65875|Dongkalan|5663
65876|Keleke|5667
65877|Dwi Karya|5665
65878|Bungin Timur|5667
65879|Bungin|5667
65880|Dolom|5664
65881|Bungawon|5663
65882|Tontouan|5667
65883|Bulu|5663
65884|Bualemo B|5665
65885|Salodik|5668
65886|Mangkio Baru|5667
65887|Bualemo A|5665
65888|Luwuk|5667
65889|Bondat|5663
65890|Bolobungkang|5664
65891|Lumpoknyo|5667
65892|Binsil Padang|5665
65893|Lenyek|5668
65894|Binsil Ch|5665
65895|Kilongan Permai|5668
65896|Bima Karya|5665
65897|Kilongan|5668
65898|Keraton|5667
65899|Basabungan|5663
65900|Kamumu|5668
65901|Baloadoda|5663
65902|Buon Mandiri|5668
65903|Bunga|5668
65904|Balean|5664
65905|Balai Gondi|5663
65906|Bumi Beringin|5668
65907|Bajo Poat|5663
65908|Boyou|5668
65909|Bahingin|5664
65910|Biak|5668
65911|Asaan|5663
65912|Baru|5667
65913|Awu|5668
65914|Ampera|5663
65915|Uwedikan|5669
65916|Pohi|5669
65917|Tutung|5670
65918|Molino|5669
65919|Tumotok|5670
65920|Louk|5669
65921|Tongidon|5671
65922|Lontos|5669
65923|Lauwon|5669
65924|Tingki|5671
65925|Kayutanyo|5669
65926|Tiga Pulau|5670
65927|Indang Sari|5669
65928|Salinggoha|5671
65929|Hunduhon|5669
65930|Popolii (PopolIi)|5670
65931|Bukit Mulya|5669
65932|Pautu|5670
65933|Boitan|5669
65934|Pasokan|5671
65935|Baya|5669
65936|Olilan|5670
65937|Bantayan|5669
65938|Malenge|5670
65939|Malapo|5671
65940|Luok|5670
65941|Loe|5670
65942|Tombang Permai|5666
65943|Simpong|5666
65944|Tanjung Tuwis|5666
65945|Kondongan|5671
65946|Maahas|5666
65947|Kolami (Kolampi)|5670
65948|Katogop (Kotogop)|5671
65949|Kompo|5666
65950|Kalia|5670
65951|Jole|5666
65952|Kadoda|5670
65953|Hanga-Hanga Permai|5666
65954|Hanga Hanga|5666
65955|Kabalutan|5670
65956|Bukit Membual|5666
65957|Dolong B|5670
65958|Dolong A (Dolonga)|5670
65959|Biga|5671
65960|Wakai|5672
65961|Una Una|5672
65962|Tanjung Pude|5672
65963|Tumbulawa|5672
65964|Taningkola|5672
65965|Siatu|5672
65966|Tanimpo|5672
65967|Malino|5672
65968|Molowagu|5672
65969|Lindo|5672
65970|Luangon|5672
65971|Lembanya|5672
65972|Kulingkinari|5672
65973|Kambutu|5672
65974|Kavetan|5672
65975|Bomba|5672
65976|Cendana|5672
65977|Binanguna|5672
65978|Bambu|5672
65979|Wanasari|5673
65980|Urundaka|5673
65981|Uemakuni|5673
65982|Uebone|5673
65983|Tete Bawah|5673
65984|Tete Atas|5673
65985|Tampabatu|5673
65986|Sabo|5673
65987|Sukamaju|5673
65988|Pusungi|5673
65989|Mpoa|5673
65990|Mantangisi|5673
65991|Longge|5673
65992|Kajulangko|5673
65993|Giri Mulyo|5673
65994|Bulan Jaya|5673
65995|Borone|5673
65996|Bantuga|5673
65997|Balingara|5673
65998|Balanggala|5673
65999|Urulepe|5674
66000|Uentanaga Bawah|5675
66001|Uamalingku|5675
66002|Uentanaga Atas|5675
66003|Tongkabo|5674
66004|Tobil|5674
66005|Sumoli|5675
66006|Sansarino|5675
66007|Sampobae|5674
66008|Saluaba|5675
66009|Sabulira Toba|5675
66010|Pulau Enam|5674
66011|Muara Toba|5675
66012|Padang Tumbuo|5675
66013|Patingko|5675
66014|Malotong|5675
66015|Lembanato|5674
66016|Matobiai (Motobisi)|5674
66017|Labiabae|5675
66018|Labuan|5675
66019|Lebiti|5674
66020|Dondo Barat|5675
66021|Katupat|5674
66022|Kololio|5674
66023|Buntongi|5675
66024|Dondo|5675
66025|Bungayo|5674
66026|Bone Rato|5675
66027|Baulu|5674
66028|Benteng|5674
66029|Bangkagi|5674
66030|Bailo|5675
66031|Bailo Baru|5675
66032|Awo|5674
66033|Ampana|5675
66034|Uematopa|5676
66035|Watusongu|5676
66036|Tobamawu|5676
66037|Uekambuno|5676
66038|Takibangke|5676
66039|Tampanombo|5676
66040|Paranonge|5676
66041|Rompi|5676
66042|Marowo|5676
66043|Mire|5676
66044|Borneang|5676
66045|Cempa|5676
66046|Kasiala|5676
66047|Bongka Koy (Koi)|5676
66048|Bongka Makmur|5676
66049|Boneveto (Bonevoto)|5676
66050|Bonebae I|5676
66051|Bonebae II|5676
66052|Ujung Tibu|5677
66053|Uekuli|5678
66054|Tongku|5678
66055|Uedele|5678
66056|Toliba|5677
66057|Tombiano|5677
66058|Tojo|5678
66059|Tatari|5677
66060|Tayawa|5678
66061|Tanamawau|5677
66062|Sandada|5678
66063|Nggawia|5677
66064|Pancuma|5678
66065|Podi|5678
66066|Matako|5677
66067|Mawomba|5677
66068|Malei Tojo|5677
66069|Malewa|5677
66070|Korondoda|5678
66071|Lemoro|5678
66072|Kalemba II|5678
66073|Kalemba I|5678
66074|Galuga|5677
66075|Kabalo|5677
66076|Betaua|5678
66077|Dataran Bugi|5678
66078|Bambalo|5677
66079|Banano|5678
66080|Bahari|5678
66081|Wayura|5679
66082|Uelene|5680
66083|Tokilo|5679
66084|Tolambo|5679
66085|Taripa|5681
66086|Tindoli|5679
66087|Salukaiya (Salukaia)|5682
66088|Taipa|5682
66089|Singkona|5679
66090|Petiro|5681
66091|Salindu|5679
66092|Pendolo|5680
66093|Panjo|5680
66094|Pasir Putih|5680
66095|Pancasila|5681
66096|Panda Jaya|5680
66097|Pandayora|5680
66098|Mesewe (Masewe)|5681
66099|Olumokunde|5681
66100|Meko|5682
66101|Mayoa|5680
66102|Maya Jaya|5680
66103|Maya Sari|5680
66104|Kamba|5681
66105|Boe|5680
66106|Korobono|5679
66107|Bangun Jaya|5680
66108|Barati|5679
66109|Bancea|5680
66110|Amporiwo|5679
66111|Uranosari|5682
66112|Uelincu|5683
66113|Tonusu|5684
66114|Tiu|5681
66115|Toinasa|5682
66116|Tentena|5684
66117|Tendeadongi|5683
66118|Soe|5684
66119|Sulewana|5683
66120|Saojo|5683
66121|Sawidago|5683
66122|Sangira|5683
66123|Sangele|5684
66124|Poleganyara|5681
66125|Peura|5684
66126|Petirodongi|5683
66127|Pamona|5684
66128|Panjoka|5683
66129|Mayakeli|5684
66130|Matialemba|5681
66131|Leboni|5684
66132|Kuku|5683
66133|Lena|5683
66134|Kelei|5681
66135|Dulumai|5684
66136|Kancuu|5681
66137|Buyumpondoli|5684
66138|Didiri (Ompo Didiri)|5681
66139|Watuawu|5685
66140|Tampemadoro|5685
66141|Tiyado (Toyado)|5685
66142|Tongko|5685
66143|Tagolu|5685
66144|Tambaro|5685
66145|Sepe|5685
66146|Silanca|5685
66147|Sintuwulemba|5685
66148|Maliwuko|5685
66149|Pandiri|5685
66150|Bategencu|5685
66151|Labuan|5685
66152|Malei|5685
66153|Tuare|5686
66154|Tomehipi|5686
66155|Pada|5687
66156|Runde|5687
66157|Lengkeka|5686
66158|Lempe|5688
66159|Kolori|5686
66160|Lelio|5686
66161|Kageroa|5686
66162|Hanggira|5688
66163|Gintu|5687
66164|Bomba|5687
66165|Doda|5688
66166|Bulili|5687
66167|Bakekau|5687
66168|Bewa|5687
66169|Badangkaiya (Badangkaia)|5687
66170|Wuasa|5689
66171|Winowanga|5690
66172|Watutau|5691
66173|Watumaeta|5689
66174|Wanga|5691
66175|Tamadue|5690
66176|Torire|5688
66177|Siliwanga|5691
66178|Talabosa|5691
66179|Sedoa|5689
66180|Rompo|5688
66181|Maholo|5690
66182|Mekar Sari|5690
66183|Dodolo|5689
66184|Katu|5688
66185|Bumi Banyubaru|5689
66186|Bumi Banyusari|5689
66187|Betue|5691
66188|Bariri|5688
66189|Baleura (Baliura)|5688
66190|Tumora|5692
66191|Alitupu|5689
66192|Towu (Towo)|5693
66193|Tri Mulya|5692
66194|Toini|5693
66195|Tokorondo|5693
66196|Tiwaa|5693
66197|Tobe|5692
66198|Tambarana|5692
66199|Sangginora|5694
66200|Tangkura|5694
66201|Saatu|5693
66202|Pinedapa I|5693
66203|Pantangolemba|5694
66204|Patiwunga|5694
66205|Padalembara|5692
66206|Padalembara|5694
66207|Masamba|5693
66208|Masani|5693
66209|Mambuke / Mambake|5692
66210|Mapane|5693
66211|Malitu|5694
66212|Lape|5693
66213|Kilo|5692
66214|Lanto Jaya|5693
66215|Kasiguncu|5693
66216|Kalora|5692
66217|Kawende|5692
66218|Dewua|5694
66219|Betania|5693
66220|Betalemba|5694
66221|Bega|5693
66222|Bakti Agung|5692
66223|Kawua|5695
66224|Ranononcu|5695
66225|Moengko Lama|5696
66226|Gebang Rejo|5696
66227|Lembamawo (Lembomawo)|5695
66228|Moengko Baru|5696
66229|Kayamanya|5696
66230|Tegal Rejo|5697
66231|Bonesompe|5697
66232|Madale|5697
66233|Lawanga|5697
66234|Bukit Bambu|5695
66235|Sayo|5695
66236|Kasintuwu|5697
66237|Lombogia (Lombugia)|5697
66238|Umu|5698
66239|Timbulon|5699
66240|Tolau|5698
66241|Tayokan|5699
66242|Talaki|5698
66243|Pionoto|5698
66244|Pandangan|5700
66245|Taat|5700
66246|Oyak|5699
66247|Paleleh|5698
66248|Mulangato|5698
66249|Nandu|5700
66250|Matinan|5700
66251|Lokodoka|5700
66252|Lunguto|5699
66253|Lipubogu|5700
66254|Lokodidi|5700
66255|Lilito|5698
66256|Lintidu|5698
66257|Labuton|5700
66258|Kuala Besar|5698
66259|Hulubalang|5699
66260|Dutuno|5698
66261|Harmoni|5699
66262|Dopalak|5698
66263|Diapatih|5700
66264|Bulagidun|5700
66265|Bulagidun Tanjung|5700
66266|Bodi|5699
66267|Batu Rata|5698
66268|Ponipingan|5701
66269|Tamit|5701
66270|Lonu|5701
66271|Pokobo|5701
66272|Domag Mekar|5701
66273|Inalatan|5701
66274|Kenamukan (Konamukan)|5701
66275|Bunobogu (Bonobogu)|5701
66276|Bunobogu Selatan|5701
66277|Botugolu|5701
66278|Tayadun|5702
66279|Kodolagon|5702
66280|Poongan|5702
66281|Bongo|5702
66282|Doulan|5702
66283|Bokat|5702
66284|Bokat IV|5702
66285|Tongon|5703
66286|Wakat|5703
66287|Soraya|5703
66288|Taluan|5703
66289|Potugu|5703
66290|Pujimulyo|5703
66291|Pinamula|5703
66292|Pomayagon|5703
66293|Panimbul|5703
66294|Permata Putih|5703
66295|Monggonit|5704
66296|Panilan Jaya|5704
66297|Pajeko|5703
66298|Maniala|5704
66299|Momunu|5703
66300|Lomuli|5704
66301|Mangubi|5703
66302|Lamadong I|5703
66303|Lamadong II|5703
66304|Jatimulyo|5704
66305|Kokobuka|5704
66306|Guamonial|5703
66307|Boilan|5704
66308|Airterang|5704
66309|Balau|5704
66310|Winangun|5705
66311|Tang|5702
66312|Tikopo|5702
66313|Unone|5705
66314|Potangoan|5705
66315|Rantemaranu|5705
66316|Negeri Lama|5702
66317|Mopu|5705
66318|Kantanan|5702
66319|Langudon|5702
66320|Modo|5705
66321|Duamayo (Duwamayo)|5702
66322|Diat|5705
66323|Bukamog|5702
66324|Butukan|5702
66325|Yugut|5705
66326|Ngune|5706
66327|Mooyong|5705
66328|Mulat|5705
66329|Mokupo|5707
66330|Monano|5707
66331|Mendaan|5707
66332|Leok II|5708
66333|Leok II|5706
66334|Leok I|5708
66335|Leok 1|5706
66336|Kumaligon|5708
66337|Kumaligon|5706
66338|Lamakan|5707
66339|Kulango|5708
66340|Kali|5706
66341|Kali|5708
66342|Ilambe|5706
66343|Busak I|5707
66344|Busak II|5707
66345|Buol|5706
66346|Buol|5708
66347|Bungkudu|5705
66348|Bugis|5708
66349|Bukal|5705
66350|Biau|5705
66351|Binuang|5705
66352|Baruga|5707
66353|Timbolo|5709
66354|Santigi|5709
66355|Teluk Jaya|5709
66357|Salumpaga|5709
66359|Laulalang|5709
66362|Kapas|5710
66363|Dungingis|5710
66366|Tinigi|5711
66367|Sandana|5711
66368|Tende|5711
66369|Ogomuli (Ogomoli)|5711
66370|Sabang|5711
66371|Lalos|5711
66372|Lantapan|5711
66373|Ginunggung|5711
66374|Kalangkangan|5711
66375|Lakatan|5711
66376|Bajugan|5711
66377|Soni|5712
66378|Tampiala|5712
66379|Paddumpu|5712
66380|Mimbala|5712
66381|Kombo|5712
66382|Lempe|5712
66383|Bangkir|5712
66384|Dongko|5712
66385|Abbajareng|5712
66386|Simatang Utara|5713
66387|Tompoh|5713
66388|Sese|5713
66389|Simatang Tanjung|5713
66390|Malambigu|5713
66391|Ogotua|5713
66392|Banagan|5713
66393|Kabinuang|5713
66394|Bambapula|5713
66395|Tinabogan|5714
66396|Silondou|5715
66397|Sibaluton|5715
66398|Ogowele|5714
66399|Salumbia|5714
66400|Ogogili|5714
66401|Ogosipat|5715
66402|Malulu|5714
66403|Ogogasang|5714
66404|Malala|5714
66405|Malomba|5714
66406|Luok Manipi|5714
66407|Lais|5714
66408|Kongkomos|5715
66409|Labonu|5715
66410|Kayu Lompa|5715
66411|Kinapasan|5715
66412|Galandau|5715
66413|Anggasan|5714
66414|Bambapun|5714
66415|Salugan|5716
66416|Sibea|5716
66417|Mulyasari (Mulia Sari)|5716
66418|Oyom|5716
66419|Tinading|5716
66420|Janja|5716
66421|Maibua|5716
66422|Ogomatanang|5716
66423|Lampasio|5716
66424|Dadakitan|5717
66425|Buntuna|5717
66426|Pulias|5718
66427|Sambujan|5718
66428|Tambun|5717
66429|Muara Besar|5718
66430|Pagaitan|5718
66431|Kamalu|5718
66432|Labuan Lobo|5718
66433|Buga|5718
66434|Kabetan|5718
66435|Batuilo|5718
66436|Bilo|5718
66437|Bambalaga|5718
66438|Lelean Nono|5717
66439|Tuweley|5717
66440|Nalu|5717
66441|Baru|5717
66442|Panasakan|5717
66443|Sidoarjo|5717
66444|Wanamukti Barat|5719
66445|Wanamukti Utara|5719
66446|Wanamukti|5719
66447|Wanagading|5720
66448|Tuladenggi Sibatang|5721
66449|Tuladenggi Pantai|5722
66450|Tirtanagaya|5720
66451|Tompo|5721
66452|Tinombala Barat|5723
66453|Tinombala Jaya|5723
66454|Tinombala Sejati|5723
66455|Tinombala|5723
66456|Taopa|5721
66457|Taopa Barat|5721
66458|Taopa Utara|5721
66459|Sritabaang|5719
66460|Tabolobolo|5723
66461|Siendeng|5720
66462|Sidomukti|5719
66463|Sejoli|5722
66464|Santigi|5723
66465|Salepae|5722
66466|Salum Pengut|5722
66467|Petunasugi|5720
66468|Persatuan Utara|5723
66469|Pandelalap (Lalap)|5722
66470|Persatuan Sejati|5723
66471|Paria|5721
66472|Pande|5722
66473|Palapi|5721
66474|Olonggata|5722
66475|Ongka|5723
66476|Ongka Trimuspasari|5723
66477|Ogorandu|5720
66478|Ogomolos|5724
66479|Moutong Timur|5722
66480|Moutong Utara|5722
66481|Nunurantai|5721
66482|Mbelang Mbelang|5722
66483|Moutong Barat|5722
66484|Moutong Tengah|5722
66485|Margapura|5720
66486|Malino|5723
66487|Maranti|5724
66488|Malalan|5724
66489|Lobu|5722
66490|Lembah Bomban|5719
66491|Lambunu Timur|5720
66492|Lambunu Utara|5720
66493|Lambunu|5720
66494|Lambanau|5723
66495|Kotanagaya|5720
66496|Kotaraya Barat|5724
66497|Labuan|5722
66498|Karya Mandiri|5723
66499|Kayu Jati|5723
66500|Kota Raya Selatan|5724
66501|Karya Abadi|5721
66502|Karya Agung|5721
66503|Gio|5722
66504|Gunungsari|5720
66505|Bukit Makmur|5720
66506|Ganongol Sari|5720
66507|Bosagon Jaya|5723
66508|Bolaung Olonggata|5722
66509|Bolano Tengah|5719
66510|Bolano Utara|5719
66511|Bolano|5719
66512|Bolano Barat|5719
66513|Bilalea|5721
66514|Beringin Jaya|5719
66515|Bajo|5719
66516|Aedan Raya|5722
66517|Anutapura|5720
66518|Ulatan|5725
66519|Tomini Barat|5726
66520|Tomini Utara|5726
66521|Tomini|5726
66522|Supilopong|5726
66523|Tilung|5726
66524|Tingkulang|5726
66525|Sumber Agung|5724
66526|Pebounang|5725
66527|Palasa Lambori|5725
66528|Palasa Tangki|5725
66529|Palasa|5725
66530|Ogotomubu (Ogotumubu)|5726
66531|Ogobayas|5724
66532|Ogotion|5724
66533|Mensung|5724
66534|Mepanga|5724
66535|Moubang|5724
66536|Kotaraya|5724
66537|Kotaraya Timur|5724
66538|Eeya|5725
66539|Kayu Agung|5724
66540|Dongkalan|5725
66541|Bugis|5724
66542|Bobalo|5725
66543|Biga|5726
66544|Bambasiang|5725
66545|Ambesia Selatan|5726
66546|Ambesia|5726
66547|Ambesia Barat|5726
66548|Tinombo|5727
66549|Tibu|5727
66550|Tada Timur|5728
66551|Tada Utara|5728
66552|Tada|5728
66553|Tada Selatan|5728
66554|Sintuwu Raya|5727
66555|Sipayo|5727
66556|Sinei|5728
66557|Siney Tengah|5728
66558|Silabia|5727
66559|Sigenti Selatan|5728
66560|Silutung|5728
66561|Sigenti Barat|5728
66562|Sigenti Bersehati|5728
66563|Sigenti|5728
66564|Sidoan Timur|5727
66565|Sidoan Barat|5727
66566|Sidoan Selatan|5727
66567|Siavu|5727
66568|Sidoan|5727
66569|Polly|5728
66570|Siaga|5728
66571|Ogobagis|5727
66572|Patingke|5727
66573|Muara Jaya|5727
66574|Ogoalas|5727
66575|Maninili|5728
66576|Maninili Barat|5728
66577|Maninili Utara|5728
66578|Malanggo (Malggo)|5728
66579|Malanggo Pesisir|5728
66580|Lombok|5727
66581|Lombok Barat|5727
66582|Lado|5727
66583|Khatulistiwa|5728
66584|Dusunan|5727
66585|Dusunan Barat|5727
66586|Bondoyong|5727
66587|Dongkas|5727
66588|Bainaa Selatan|5727
66589|Bainaa|5727
66590|Bainaa Barat|5727
66591|Ambason Mekar|5727
66592|Towera|5729
66593|Uevolo|5729
66594|Toribulu|5730
66595|Toribulu Selatan|5730
66596|Toraranga|5729
66597|Tomoli|5730
66598|Tomoli Utara|5730
66599|Tomili Selatan|5730
66600|Tombi|5731
66601|Tolole|5731
66602|Tolole Raya|5731
66603|Tavalo|5732
66604|Toga|5731
66605|Tamanpedagi|5731
66606|Tandaigi|5729
66607|Siniu|5729
66608|Siniu Sayogindano|5729
66609|Singura|5730
66610|Silanga|5729
66611|Sienjo|5730
66612|Silampayang|5732
66613|Sidole Barat|5731
66614|Sidole Timur|5731
66615|Sibolago|5730
66616|Sidole|5731
66617|Pinotu|5730
66618|Posona|5732
66619|Pangku|5731
66620|Paranggi|5731
66621|Ogolugus|5731
66622|Marantale|5729
66623|Lemo Tengah|5731
66624|Lemo Utara|5731
66625|Lemo|5731
66626|Laemanta|5732
66627|Kasimbar Palapi|5732
66628|Kasimbar Selatan|5732
66629|Labuan Donggulu|5732
66630|Kasimbar|5732
66631|Kasimbar Barat|5732
66632|Donggulu Selatan|5732
66633|Donggulu|5732
66634|Buranga|5731
66635|Ampibabo Utara|5731
66636|Ampibabo Timur|5731
66637|Aloo|5731
66638|Ampibabo|5731
66639|Tumpapa Indah|5733
66640|Tolai Barat|5734
66641|Tolai Timur|5734
66642|Torue|5734
66643|Tanah Lanto|5734
66644|Tolai|5734
66645|Suli|5733
66646|Suli Indah|5733
66647|Sausu Torono|5735
66648|Sausu Trans|5735
66649|Sausu Taliabo|5735
66650|Sausu Tambu|5735
66651|Sausu Piore|5735
66652|Sausu Salubanga|5735
66653|Sausu Auma|5735
66654|Sausu Gandasari|5735
66655|Sausu Pakareme|5735
66656|Purwosari|5734
66657|Maleali (Maleyali)|5735
66658|Malakosa|5733
66659|Beraban|5733
66660|Lebagu|5733
66661|Balinggi|5733
66662|Balinggi Jati|5733
66663|Astina|5734
66664|Toboli Barat|5736
66665|Tindaki|5737
66666|Toboli|5736
66667|Sumber Sari|5737
66668|Pombalowo (Pembalowo)|5738
66669|Sakina Jaya|5736
66670|Petapa|5739
66671|Pelawa Baru|5739
66672|Parigimpuu|5740
66673|Pelawa|5739
66674|Parigimpu|5738
66675|Pangi|5736
66676|Olobaru|5737
66677|Olaya|5738
66678|Nambaru|5737
66679|Mertasari|5738
66680|Matolele|5739
66681|Masigi|5738
66682|Masari|5737
