id|name|city_id
3557|Gane Barat|223
3558|Kayoa Utara|223
3559|Kayoa|223
3560|Kayoa Selatan|223
3561|Kayoa Barat|223
3562|Morotai Timur|224
3563|Morotai Utara|224
3564|Morotai Jaya|224
3565|Morotai Selatan|224
3566|Morotai Selatan Barat|224
3567|Kao Barat|225
3568|Kao Utara|225
3569|Kao|225
3570|Malifut|225
3571|Kao Teluk|225
3572|Tobelo Timur|225
3573|Tobelo Tengah|225
3574|Tobelo|225
3575|Tobelo Barat|225
3576|Tobelo Selatan|225
3577|Tobelo Utara|225
3578|Galela Utara|225
3579|Galela|225
3580|Galela Selatan|225
3581|Galela Barat|225
3582|Makian (Pulau Makian)|223
3583|Makian Barat (Pulau Makian)|223
3584|Loloda Utara|225
3585|Loloda|226
3586|Loloda Kepulauan|225
3587|Ibu Utara|226
3588|Ibu Selatan|226
3589|Ibu|226
3590|Sahu|226
3591|Sahu Timur|226
3592|Jailolo Selatan|226
3593|Jailolo|226
3594|Pulau Hiri|227
3595|Ternate Utara (Kota)|227
3596|Pulau Ternate|227
3597|Pulau Batang Dua|227
3598|Moti (Pulau Moti)|227
3599|Ternate Tengah (Kota)|227
3600|Ternate Selatan (Kota)|227
3601|Aru Selatan Utara|228
3602|Aru Selatan|228
3603|Aru Selatan Timur|228
3604|Aru Tengah Timur|228
3605|Aru Tengah Selatan|228
3606|Aru Tengah|228
3607|Sir-Sir|228
3608|Aru Utara Timur Batuley|228
3609|Pulau-Pulau Aru|228
3610|Aru Utara|228
3611|Kei Besar|229
3612|Kei Besar Utara Timur|229
3613|Kei Besar Utara Barat|229
3614|Kei Besar Selatan|229
3615|Kei Besar Selatan Barat|229
3616|Kur Selatan|230
3617|Damer|231
3618|Pulau-Pulau Babar Timur|231
3619|Dawelor Dawera|231
3620|Pulau-Pulau Kur|230
3621|Mdona Hyera/Hiera|231
3622|Pulau Masela|231
3623|Kei Kecil Barat|229
3624|Kei Kecil Timur|229
3625|Kei Kecil Timur Selatan|229
3626|Hoat Sorbay|229
3627|Kei Kecil|229
3628|Pulau Dullah Selatan|230
3629|Pulau Tayando Tam|230
3630|Pulau Dullah Utara|230
3631|Manyeuw|229
3632|Pulau Panjang|232
3633|Siritaun Wida Timur|232
3634|Teor|232
3635|Gorom Timur|232
3636|Wakate|232
3637|Pulau Gorong (Gorom)|232
3638|Kian Darat|232
3639|Tutuk Tolu|232
3640|Seram Timur|232
3641|Kilmury|232
3642|Banda|233
3643|Saparua|233
3644|Saparua Timur|233
3645|Pulau Haruku|233
3646|Salahutu|233
3647|Leihitu Barat|233
3648|Leihitu|233
3649|Waelata|234
3650|Lolong Guba|234
3651|Waeapo|234
3652|Waesama|235
3653|Batabual|234
3654|Teluk Kaiely|234
3655|Leksula|235
3656|Namrole|235
3657|Fena Fafan|235
3658|Fena Leisela|234
3659|Airbuaya|234
3660|Kepala Madan|235
3661|Waplau|234
3662|Lilialy|234
3663|Namlea|234
3664|Huamual Belakang (Waisala)|236
3665|Kepulauan Manipa|236
3666|Elpaputih|236
3667|Kairatu Barat|236
3668|Kairatu|236
3669|Amalatu|236
3670|Inamosol|236
3671|Seram Barat|236
3672|Huamual|236
3673|Taniwel Timur|236
3674|Taniwel|236
3675|Teon Nila Serua|233
3676|Seram Utara Timur Kobi|233
3677|Seram Utara Barat|233
3678|Seram Utara Timur Seti|233
3679|Seram Utara|233
3680|Bula|232
3681|Werinama|232
3682|Teluk Waru|232
3683|Bula Barat|232
3684|Siwalalat|232
3685|Telutih|233
3686|Tehoru|233
3687|Amahai|233
3688|Teluk Elpaputih|233
3689|Masohi Kota|233
3690|Ambalau|235
3691|Nusalaut|233
3692|Wermakatian (Wer Maktian)|237
3693|Tanimbar Selatan|237
3694|Wertamrian|237
3695|Molu Maru|237
3696|Wuarlabobar|237
3697|Nirunmas|237
3698|Tanimbar Utara|237
3699|Yaru|237
3700|Kormomolin|237
3701|Pulau Lakor|231
3702|Pulau Pulau Terselatan|231
3703|Moa Lakor|231
3704|Wetar Barat|231
3705|Pulau Letti (Leti Moa Lakor)|231
3706|Wetar Utara|231
3707|Wetar Timur|231
3708|Kepulauan Romang|231
3709|Kisar Utara|231
3710|Wetar|231
3711|Selaru|237
3712|Pulau Pulau Babar|231
3713|Pulau Wetang|231
3714|Teluk Ambon|238
3715|Leitimur Selatan|238
3716|Baguala|238
3717|Sirimau|238
3718|Nusaniwe (Nusanive)|238
3719|Pulau Banyak Barat|239
3720|Pulau Banyak|239
3721|Rundeng|240
3722|Singkil|239
3723|Singkil Utara|239
3724|Gunung Meriah (Mariah)|239
3725|Suro Makmur|239
3726|Kota Baharu|239
3727|Kuala Baru|239
3728|Singkohor|239
3729|Danau Paris|239
3730|Simpang Kanan|239
3731|Simpang Kiri|240
3732|Sultan Daulat|240
3733|Penanggalan|240
3734|Longkib|240
3735|Semadam|241
3736|Babul Rahmah|241
3737|Leuser|241
3738|Tanah Alas|241
3739|Babul Makmur|241
3740|Lawe Sigala-Gala|241
3741|Bambel|241
3742|Bukit Tusam|241
3743|Lawe Sumur|241
3744|Babussalam|241
3745|Lawe Alas|241
3746|Teripe/Tripe Jaya|242
3747|Terangun (Terangon)|242
3748|Pining (Pinding)|242
3749|Putri Betung|242
3750|Blang Jerango|242
3751|Kuta Panjang|242
3752|Blang Kejeren|242
3753|Rikit Gaib|242
3754|Pantan Cuaca|242
3755|Dabun Gelang (Debun Gelang)|242
3756|Blang Pegayon|242
3757|Darul Hasanah|241
3758|Badar|241
3759|Ketambe|241
3760|Deleng Pokhisen|241
3761|Lawe Bulan|241
3762|Bandar|243
3763|Syiah Utama|243
3764|Permata|243
3765|Mesidah|243
3766|Bener Kelipah|243
3767|Wih Pesam|243
3768|Bukit|243
3769|Bintang|244
3770|Kute Panang|244
3771|Linge|244
3772|Atu Lintang|244
3773|Jagong Jeget|244
3774|Silih Nara|244
3775|Celala|244
3776|Rusip Antara|244
3777|Ketol|244
3778|Pegasing|244
3779|Bies|244
3780|Pintu Rime Gayo|243
3781|Gajah Putih|243
3782|Timang Gajah|243
3783|Bebesen|244
3784|Kebayakan|244
3785|Lut Tawar|244
3786|Bandar Pusaka|245
3787|Tamiang Hulu|245
3788|Tenggulun|245
3789|Kejuruan Muda|245
3790|Sekerak|245
3791|Karang Baru|245
3792|Kota Kuala Simpang|245
3793|Rantau|245
3794|Seruway|245
3795|Bendahara|245
3796|Banda Mulia|245
3797|Manyak Payed|245
3798|Serba Jadi|246
3799|Peunaron|246
3800|Banda Alam|246
3801|Madat|246
3802|Simpang Ulim|246
3803|Simpang Jernih|246
3804|Sungai Raya|246
3805|Pante Bidari (Beudari)|246
3806|Julok|246
3807|Indra Makmur|246
3808|Idi Timur|246
3809|Nurussalam|246
3810|Darul Aman|246
3811|Darul Iksan (Ihsan)|246
3812|Idi Rayeuk|246
3813|Darul Falah|246
3814|Idi Tunong|246
3815|Peudawa|246
3816|Peureulak Timur|246
3817|Peureulak|246
3818|Peureulak Barat|246
3819|Ranto Peureulak|246
3820|Rantau Selamat|246
3821|Birem Bayeun|246
3822|Langsa Lama|247
3823|Langsa Barat|247
3824|Langsa Kota|247
3825|Langsa Baro|247
3826|Langsa Timur|247
3827|Tanah Jambo Aye|248
3828|Langkahan|248
3829|Seunuddon (Seunudon)|248
3830|Baktiya|248
3831|Baktiya Barat|248
3832|Lapang|248
3833|Tanah Pasir|248
3834|Pirak Timur|248
3835|Matangkuli|248
3836|Paya Bakong|248
3837|Tanah Luas|248
3838|Nibong|248
3839|Lhoksukon|248
3840|Syamtalira Aron|248
3841|Sawang|248
3842|Banda Baro|248
3843|Nisam|248
3844|Nisam Antara|248
3845|Blang Mangat|249
3846|Samudera|248
3847|Geuredong Pase|248
3848|Syamtalira Bayu|248
3849|Meurah Mulia|248
3850|Kuta Makmur|248
3851|Makmur|250
3852|Kuta Blang|250
3853|Ganda Pura|250
3854|Muara Batu|248
3855|Dewantara|248
3856|Muara Dua|249
3857|Muara Satu|249
3858|Cot Girek|248
3859|Banda Sakti|249
3860|Simpang Kramat (Keramat)|248
3861|Samalanga|250
3862|Peulimbang (Plimbang)|250
3863|Jeunieb|250
3864|Pandrah|250
3865|Peudada|250
3866|Kuala|250
3867|Peusangan Selatan|250
3868|Jangka|250
3869|Peusangan|250
3870|Peusangan Siblah Krueng|250
3871|Simpang Mamplam|250
3872|Jeumpa|250
3873|Kota Juang|250
3874|Juli|250
3875|Bandar Dua|251
3876|Ulim|251
3877|Mane|252
3878|Meureudu|251
3879|Meurah Dua|251
3880|Jangka Buya|251
3881|Panteraja|251
3882|Trienggadeng|251
3883|Bandar Baru|251
3884|Glumpang Tiga (Geulumpang Tiga)|252
3885|Glumpang Baro|252
3886|Kembang Tanjong (Tanjung)|252
3887|Simpang Tiga|252
3888|Tiro/Truseb|252
3889|Mutiara Timur|252
3890|Mutiara|252
3891|Peukan Baro|252
3892|Indrajaya|252
3893|Padang Tiji|252
3894|Geumpang|252
3895|Tangse|252
3896|Titeue|252
3897|Keumala|252
3898|Sakti|252
3899|Mila|252
3900|Delima|252
3901|Muara Tiga|252
3902|Batee|252
3903|Grong Grong|252
3904|Pidie|252
3905|Kota Sigli|252
3906|Lembah Seulawah|253
3907|Seulimeum|253
3908|Kota Jantho|253
3909|Simeuleu Tengah|254
3910|Simeulue Cut|254
3911|Salang|254
3912|Alapan (Alafan)|254
3913|Simeuleu Barat|254
3914|Teupah Barat|254
3915|Teupah Selatan|254
3916|Simeuleu Timur|254
3917|Teluk Dalam|254
3918|Teupah Tengah|254
3919|Trumon|255
3920|Trumon Timur|255
3921|Trumon Tengah|255
3922|Bakongan Timur|255
3923|Kota Bahagia|255
3924|Bakongan|255
3925|Kluet Selatan|255
3926|Kluet Tengah|255
3927|Kluet Timur|255
3928|Kluet Utara|255
3929|Babah Rot|256
3930|Kuala Batee|256
3931|Susoh|256
3932|Blang Pidie|256
3933|Jeumpa|256
3934|Setia|256
3935|Tangan-Tangan|256
3936|Manggeng|256
3937|Lembah Sabil|256
3938|Labuhan Haji|255
3939|Labuhan Haji Timur|255
3940|Labuhan Haji Barat|255
3941|Pasie Raja|255
3942|Meukek|255
3943|Sawang|255
3944|Sama Dua|255
3945|Tapak Tuan|255
3946|Sungai Mas|257
3947|Woyla Timur|257
3948|Woyla Barat|257
3949|Panton Reu|257
3950|Kaway XVI|257
3951|Pante Ceureumen (Pantai Ceuremen)|257
3952|Beutong|258
3953|Beutong Ateuh Banggalang|258
3954|Seunagan Timur|258
3955|Suka Makmue|258
3956|Seunagan|258
3957|Darul Makmur|258
3958|Tripa Makmur|258
3959|Kuala|258
3960|Tadu Raya|258
3961|Kuala Pesisir|258
3962|Jaya|259
3963|Indra Jaya|259
3964|Sampoiniet|259
3965|Darul Hikmah|259
3966|Setia Bakti|259
3967|Woyla|257
3968|Krueng Sabee|259
3969|Pasie Raya|259
3970|Teunom|259
3971|Keude Panga|259
3972|Bubon|257
3973|Arongan Lambalek|257
3974|Samatiga|257
3975|Johan Pahlawan|257
3976|Meureubo|257
3977|Sukajaya|260
3978|Sukakarya|260
3979|Pulo Aceh|253
3980|Mesjid Raya|253
3981|Darussalam|253
3982|Baitussalam|253
3983|Kuta Baro|253
3984|Blank Bintang|253
3985|Kota Cot Glie (Kuta Cot Glie)|253
3986|Ingin Jaya|253
3987|Simpang Tiga|253
3988|Krueng Barona Jaya|253
3989|Indrapuri|253
3990|Kota Malaka (Kuta Malaka)|253
3991|Mantasiek (Montasik)|253
3992|Suka Makmur|253
3993|Lhoong|253
3994|Lhonga|253
3995|Leupung|253
3996|Darul Imarah|253
3997|Darul Kamal|253
3998|Peukan Bada|253
3999|Lueng Bata|261
4000|Baiturrahman|261
4001|Kuta Raja|261
4002|Jaya Baru|261
4003|Banda Raya|261
4004|Meuraxa|261
4005|Kuta Alam|261
4006|Ulee Kareng|261
4007|Syiah Kuala|261
4008|Brang Rea|262
4009|Sekongkang|262
4010|Maluk|262
4011|Jereweh|262
4012|Brang Ene|262
4013|Taliwang|262
4014|Poto Tano|262
4015|Sateluk (Seteluk)|262
4016|Empang|263
4017|Tarano|263
4018|Plampang|263
4019|Labangka|263
4020|Maronge|263
4021|Lopok|263
4022|Lape (Lape Lopok)|263
4023|Moyo Utara|263
4024|Moyo Hilir|263
4025|Lunyuk|263
4026|Orong Telu|263
4027|Lenangguar|263
4028|Lantung|263
4029|Ropang|263
4030|Moyo Hulu|263
4031|Batulanteh|263
4032|Buer|263
4033|Alas Barat|263
4034|Alas|263
4035|Utan|263
4036|Rhee|263
4037|Sumbawa|263
4038|Labuhan Badas|263
4039|Unter Iwes (Unterwiris)|263
4040|Pajo|264
4041|Huu|264
4042|Kempo|264
4043|Pekat|264
4044|Menggelewa (Manggelewa)|264
4045|Kilo|264
4046|Woja|264
4047|Dompu|264
4048|Sanggar|265
4049|Tambora|265
4050|Sape|265
4051|Lambu|265
4052|Lambitu|265
4053|Langgudu|265
4054|Wawo|265
4055|Palibelo|265
4056|Belo|265
4057|Monta|265
4058|Parado|265
4059|Woha|265
4060|Soromandi|265
4061|Donggo|265
4062|Bolo|265
4063|Ambalawi|265
4064|Wera|265
4065|Mpunda|495
4066|Raba|495
4067|Rasanae Barat|495
4068|Rasanae Timur|495
4069|Asakota|495
4070|Madapangga|265
4071|Jerowaru|266
4072|Keruak|266
4073|Sakra Barat|266
4074|Sakra|266
4075|Sakra Timur|266
4076|Terara|266
4077|Montong Gading|266
4078|Sikur|266
4079|Pringgasela|266
4080|Masbagik|266
4081|Sambalia (Sambelia)|266
4082|Sembalun|266
4083|Pringgabaya|266
4084|Suela (Suwela)|266
4085|Wanasaba|266
4086|Aikmel|266
4087|Suralaga|266
4088|Sukamulia|266
4089|Selong|266
4090|Labuhan Haji|266
4091|Praya Tengah|267
4092|Praya Timur|267
4093|Pujut|267
4094|Praya Barat|267
4095|Praya Barat Daya|267
4096|Pringgarata|267
4097|Jonggat|267
4098|Janapria|267
4099|Kopang|267
4100|Batukliang Utara|267
4101|Batukliang|267
4102|Praya|267
4103|Ampenan|268
4104|Narmada|269
4105|Lingsar|269
4106|Sekotong|269
4107|Lembar|269
4108|Gerung|269
4109|Kediri|269
4110|Kuripan|269
4111|Labuapi|269
4112|Batu Layar|269
4113|Bayan|270
4114|Kayangan|270
4115|Gangga|270
4116|Tanjung|270
4117|Pemenang|270
4118|Gunungsari|269
4119|Cakranegara|268
4120|Sandubaya (Sandujaya)|268
4121|Mataram|268
4122|Selaparang (Selaprang)|268
4123|Sekarbela|268
4124|Loli|271
4125|Umbu Ratu Nggay|272
4126|Umbu Ratu Nggay Barat|272
4127|Katikutana Selatan|272
4128|Katikutana|272
4129|Wanokaka|271
4130|Lamboya Barat|271
4131|Lamboya|271
4132|Wewewa Selatan|273
4133|Kodi Bangedo|273
4134|Kodi Balaghar|273
4135|Kodi|273
4136|Kodi Utara|273
4137|Mamboro|272
4138|Tana Righu|271
4139|Kota Tambolaka|273
4140|Loura (Laura)|273
4141|Wewewa Barat|273
4142|Wewewa Tengah (Wewera Tengah)|273
4143|Wewewa Utara|273
4144|Wewewa Timur|273
4145|Kota Waikabubak|271
4146|Wula Waijelu|274
4147|Pahunga Lodu|274
4148|Umalulu|274
4149|Rindi|274
4150|Karera|274
4151|Ngadu Ngala|274
4152|Pandawai|274
4153|Paberiwai|274
4154|Matawai Lappau (La Pawu)|274
4155|Kambata Mapambuhang|274
4156|Mahu|274
4157|Kahaunguweti (Kahaungu Eti)|274
4158|Tabundung|274
4159|Pinupahar (Pirapahar)|274
4160|Kanatang|274
4161|Haharu|274
4162|Lewa Tidahu|274
4163|Nggaha Oriangu|274
4164|Lewa|274
4165|Katala Hamu Lingu|274
4166|Kambera|274
4167|Kota Waingapu|274
4168|Mbeliling|275
4169|Sano Nggoang|275
4170|Macang Pacar|275
4171|Komodo|275
4172|Boleng|275
4173|Lembor Selatan|275
4174|Lembor|275
4175|Welak|275
4176|Ndoso|275
4177|Kuwus|275
4178|Buyasuri (Buyasari)|276
4179|Omesuri|276
4180|Wulandoni (Wulandioni)|276
4181|Atadei|276
4182|Nagawutung|276
4183|Ile Ape|276
4184|Ile Ape Timur|276
4185|Nubatukan|276
4186|Lebatukan|276
4187|Reok|277
4188|Reok Barat|277
4189|Cibal|277
4190|Wae Rii|277
4191|Cibal Barat|277
4192|Sambi Rampas|278
4193|Poco Ranaka Timur|278
4194|Poco Ranaka|278
4195|Lamba Leda|278
4196|Elar Selatan|278
4197|Elar|278
4198|Kota Komba|278
4199|Rana Mese|278
4200|Borong|278
4201|Satar Mese|277
4202|Satar Mese Barat|277
4203|Langke Rembong|277
4204|Rahong Utara|277
4205|Lelak|277
4206|Ruteng|277
4207|Aesesa Selatan|279
4208|Aesesa|279
4209|Wolowae|279
4210|Nangaroro|279
4211|Keo Tengah|279
4212|Mauponggo|279
4213|Boawae|279
4214|Golewa|280
4215|Golewa Selatan|280
4216|Golewa Barat|280
4217|Jerebuu|280
4218|Inerie|280
4219|Aimere|280
4220|Riung Barat|280
4221|Wolomeze (Riung Selatan)|280
4222|Riung|280
4223|Soa|280
4224|Bajawa|280
4225|Bajawa Utara|280
4226|Wolojita|281
4227|Maurole|281
4228|Lepembusu Kelisoke|281
4229|Ndori|281
4230|Wolowaru|281
4231|Detukeli|281
4232|Detusoko|281
4233|Pulau Ende|281
4234|Ndona|281
4235|Lio Timur|281
4236|Ende Timur|281
4237|Ndona Timur|281
4238|Wewaria|281
4239|Nangapanda|281
4240|Maukaro|281
4241|Ende|281
4242|Ende Utara|281
4243|Ende Tengah|281
4244|Kelimutu|281
4245|Ende Selatan|281
4246|Solor Barat|282
4247|Solor Selatan|282
4248|Solor Timur|282
4249|Adonara Barat|282
4250|Adonara Tengah|282
4251|Witihama (Watihama)|282
4252|Adonara|282
4253|Kelubagolit (Klubagolit)|282
4254|Wotan Ulumado|282
4255|Adonara Timur|282
4256|Titehena|282
4257|Wulanggitang|282
4258|Ile Boleng|282
4259|Ile Bura|282
4260|Lewolema|282
4261|Tanjung Bunga|282
4262|Larantuka|282
4263|Demon Pagong|282
4264|Alok Timur|283
4265|Ile Mandiri|282
4266|Waigete|283
4267|Waiblama|283
4268|Talibura|283
4269|Kangae|283
4270|Hewokloang|283
4271|Kewapante|283
4272|Bola|283
4273|Doreng|283
4274|Mapitara|283
4275|Lela|283
4276|Paga|283
4277|Tana Wawo|283
4278|Nita|283
4279|Magepanda|283
4280|Alok|283
4281|Koting|283
4282|Nelle (Maumerei)|283
4283|Alok Barat|283
4284|Mego|283
4285|Kotabaru|281
4286|Palue|283
4287|Ndao Nuse|284
4288|Rote Barat Daya|284
4289|Rote Barat|284
4290|Rote Barat Laut|284
4291|Landu Leko|284
4292|Rote Timur|284
4293|Pantai Baru|284
4294|Rote Selatan|284
4295|Rote Tengah|284
4296|Lobalain|284
4297|Pantar|285
4298|Pantar Tengah|285
4299|Pantar Timur|285
4300|Pantar Barat|285
4301|Pantar Barat Laut|285
4302|Alor Timur Laut|285
4303|Alor Timur|285
4304|Pureman|285
4305|Alor Tengah Utara|285
4306|Lembur|285
4307|Alor Selatan|285
4308|Alor Barat Daya|285
4309|Mataru|285
4310|Alor Barat Laut|285
4311|Pulau Pura|285
4312|Kabola|285
4313|Teluk Mutiara|285
4314|Raihat|286
4315|Lamaknen Selatan|286
4316|Lamaknen|286
4317|Tasifeto Timur|286
4318|Lasiolat|286
4319|Kobalima|504
4320|Kobalima Timur|504
4321|Sasitamean|504
4322|Io Kufeu|504
4323|Botin Leo Bele|504
4324|Rinhat|504
4325|Weliman|504
4326|Wewiku|504
4327|Malaka Barat|504
4328|Malaka Tengah|504
4329|Malaka Timur|504
4330|Raimanuk|286
4331|Tasifeto Barat|286
4332|Nanaet Duabesi|286
4333|Kakuluk Mesak|286
4334|Laen Manen|504
4335|Atambua Selatan|286
4336|Atambua Kota|286
4337|Atambua Barat|286
4338|Biboki Utara|287
4339|Biboki Feotleu|287
4340|Biboki Selatan|287
4341|Biboki Moenleu|287
4342|Biboki Tan Pah|287
4343|Insana Barat|287
4344|Insana|287
4345|Insana Tengah|287
4346|Insana Utara|287
4347|Insana Fafinesu|287
4348|Miomaffo Tengah|287
4349|Mutis|287
4350|Miomaffo Barat|287
4351|Noemuti|287
4352|Musi|287
4353|Noemuti Timur|287
4354|Miomaffo Timur|287
4355|Bikomi Utara|287
4356|Bikomi Nilulat|287
4357|Naibenu|287
4358|Bikomi Selatan|287
4359|Bikomi Tengah|287
4360|Kota Kefamenanu|287
4361|Biboki Anleu|287
4362|Kie|288
4363|Kot Olin|288
4364|Amanatun Utara|288
4365|Toianas|288
4366|Kok Baun|288
4367|Amanatun Selatan|288
4368|Noebana|288
4369|Nunkolo|288
4370|Santian|288
4371|Boking|288
4372|Fautmolo|288
4373|Amanuban Timur|288
4374|Fatukopa|288
4375|Oenino|288
4376|Amanuban Tengah|288
4377|Kuanfatu|288
4378|Kolbano|288
4379|Batu Putih|288
4380|Kualin|288
4381|Noebeba|288
4382|Amanuban Selatan|288
4383|Polen|288
4384|Mollo Selatan|288
4385|Nunbena|288
4386|Tobu|288
4387|Mollo Barat|288
4388|Mollo Tengah|288
4389|Fatumnasi|288
4390|Mollo Utara|288
4391|Amanuban Barat|288
4392|Kuatnana|288
4393|Kota Soe|288
4394|Raijua|289
4395|Sabu Tengah|289
4396|Sabu Timur|289
4397|Sabu Liae|289
4398|Hawu Mehara|289
4399|Nekamese|290
4400|Sabu Barat|289
4401|Takari|290
4402|Sulamu|290
4403|Amarasi Barat|290
4404|Amarasi|290
4405|Amarasi Selatan|290
4406|Amarasi Timur|290
4407|Amfoang Utara|290
4408|Amfoang Barat Laut|290
4409|Amfoang Selatan|290
4410|Amfoang Timur|290
4411|Amfoang Barat Daya|290
4412|Amfoang Tengah|290
4413|Fatuleu|290
4414|Amabi Oefeto Timur|290
4415|Amabi Oefeto|290
4416|Kupang Timur|290
4417|Kupang Tengah|290
4418|Taebenu|290
4419|Semau Selatan|290
4420|Semau|290
4421|Kupang Barat|290
4422|Alak|496
4423|Kota Lama|496
4424|Kelapa Lima|496
4425|Fatuleu Barat|290
4426|Fatuleu Tengah|290
4427|Maulafa|496
4428|Kota Raja|496
4429|Oebobo|496
4430|Fakfak Timur|291
4431|Bombarai (Bomberay)|291
4432|Karas|291
4433|Fakfak Barat|291
4434|Teluk Patipi|291
4435|Buruway|292
4436|Yamor|292
4437|Teluk Etna|292
4438|Kambraw (Kamberau)|292
4439|Kaimana|292
4440|Teluk Arguni Bawah (Yerusi)|292
4441|Teluk Arguni Atas|292
4442|Kokas|291
4443|Kramongmongga (Kramamongga)|291
4444|Aifat|293
4445|Fakfak|291
4446|Fakfak Tengah|291
4447|Batanta Utara|294
4448|Salawati Utara (Samate)|294
4449|Batanta Selatan|294
4450|Salawati Tengah|294
4451|Salawati Barat|294
4452|Misool Selatan|294
4453|Kepulauan Sembilan|294
4454|Misool Timur|294
4455|Misool (Misool Utara)|294
4456|Kofiau|294
4457|Misool Barat|294
4458|Meos Mansar|294
4459|Waigeo Timur|294
4460|Waigeo Selatan|294
4461|Kota Waisai|294
4462|Teluk Mayalibit|294
4463|Tiplol Mayalibit|294
4464|Kepulauan Ayau|294
4465|Warwabomi|294
4466|Waigeo Barat|294
4467|Supnin|294
4468|Waigeo Barat Kepulauan|294
4469|Ayau|294
4470|Waigeo Utara|294
4471|Yembun|295
4472|Miyah (Meyah)|295
4473|Abun|295
4474|Sausapor|295
4475|Fef (Peef)|295
4476|Kwoor|295
4477|Syujak|295
4478|Moraid|295
4479|Maudus|296
4480|Klaso|296
4481|Makbon|296
4482|Sayosa|296
4483|Klayili|296
4484|Aifat Selatan|293
4485|Aifat Utara|293
4486|Aifat Timur Selatan|293
4487|Aifat Timur|293
4488|Aifat Timur Tengah|293
4489|Aifat Timur Jauh|293
4490|Aitinyo Raya|293
4491|Aitinyo Tengah|293
4492|Aitinyo|293
4493|Aitinyo Barat|293
4494|Aitinyo Utara|293
4495|Ayamaru Jaya|293
4496|Ayamaru Tengah|293
4497|Mare Selatan|293
4498|Mare|293
4499|Ayamaru|293
4500|Ayamaru Utara Timur|293
4501|Ayamaru Utara|293
4502|Ayamaru Barat|293
4503|Ayamaru Selatan Jaya|293
4504|Ayamaru Timur Selatan|293
4505|Ayamaru Selatan|293
4506|Ayamaru Timur|293
4507|Aimas|296
4508|Mariat|296
4509|Sawiat|297
4510|Klamono|296
4511|Fokour|297
4512|Kais (Matemani Kais)|297
4513|Kokoda Utara|297
4514|Inanwatan (Inawatan)|297
4515|Kokoda|297
4516|Matemani|297
4517|Teminabuan|297
4518|Seremuk|297
4519|Wayer|297
4520|Konda|297
4521|Moswaren|297
4522|Saifi|297
4523|Beraur|296
4524|Klawak|296
4525|Klabot|296
4526|Seget|296
4527|Salawati Selatan|296
4528|Segun|296
4529|Moisegen|296
4530|Mayamuk|296
4531|Salawati|296
4532|Sorong Utara|500
4533|Sorong Timur|500
4534|Sorong|500
4535|Sorong Manoi|500
4536|Sorong Kepulauan|500
4537|Sorong Barat|500
4538|Moskona Timur|298
4539|Biscoop|298
4540|Moskona Utara|298
4541|Merdey|298
4542|Masyeta|298
4543|Senopi|295
4544|Kebar|295
4545|Mubrani|295
4546|Amberbaken|295
4547|Weriagar|298
4548|Mayado|298
4549|Tomu|298
4550|Moskona Selatan|298
4551|Moskona Barat|298
4552|Aranday|298
4553|Kamundan|298
4554|Wamesa (Idoor)|298
4555|Bintuni|298
4556|Manimeri|298
4557|Dataran Beimes|298
4558|Tuhiba|298
4559|Tembuni|298
4560|Aroba|298
4561|Kaitaro|298
4562|Kuri|298
4563|Sumuri (Simuri)|298
4564|Fafurwar (Irorutu)|298
4565|Babo|298
4566|Teluk Duairi (Wasior Utara)|299
4567|Kuri Wamesa|299
4568|Roon|299
4569|Naikere (Wasior Barat)|299
4570|Wondiboy (Wasior Selatan)|299
4571|Wasior|299
4572|Rasiei|299
4573|Roswar|299
4574|Windesi|299
4575|Rumberpon|299
4576|Soug Jaya|299
4577|Wamesa|299
4578|Nikiwar|299
4579|Dataran Isim|300
4580|Sururey|301
4581|Didohu|301
4582|Menyambouw (Minyambouw)|301
4583|Catubouw|301
4584|Masni|302
4585|Sidey|302
4586|Hingk|301
4587|Testega|301
4588|Prafi|302
4589|Momi Waren|300
4590|Tahota (Tohota)|300
4591|Ransiki|300
4592|Neney (Nenei)|300
4593|Membey|301
4594|Anggi|301
4595|Tanah Rubuh|302
4596|Taige|301
4597|Anggi Gida|301
4598|Oransbari|300
4599|Warmare|302
4600|Manokwari Utara|302
4601|Manokwari Selatan|302
4602|Manokwari Barat|302
4603|Manokwari Timur|302
4604|Mimika Barat Jauh|303
4605|Mimika Barat (Mibar)|303
4606|Mimika Barat Tengah|303
4607|Mimika Timur Tengah|303
4608|Mimika Timur Jauh|303
4609|Kuala Kencana|303
4610|Tembagapura|303
4612|Jita|303
4613|Agimuga|303
4614|Mimika Timur|303
4615|Mimika Baru|303
4616|Haju|304
4617|Kaibar|304
4618|Passue Bawah|304
4619|Citakmitak|304
4620|Ti Zain|304
4621|Assue|304
4622|Nambioman Bapai (Mambioman)|304
4623|Minyamur|304
4624|Obaa|304
4625|Passue|304
4626|Venaha|304
4627|Edera|304
4628|Yakomi|304
4629|Bamgi|304
4630|Syahcame|304
4631|Fayit|305
4632|Jetsy|305
4633|Akat|305
4634|Suru-suru|305
4635|Joerat|305
4636|Pulau Tiga|305
4637|Unir Sirau|305
4638|Sawa Erma|305
4639|Agats|305
4640|Ayip|305
4641|Sirets|305
4642|Betcbamu|305
4643|Atsy / Atsj|305
4644|Der Koumur|305
4645|Safan|305
4646|Pantai Kasuari|305
4647|Kopay|305
4648|Suator|305
4649|Kolf Braza|305
